,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2763,0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,4666.594143651315
2764,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,7440.663282983803
2765,0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,2986.5201781499027
2766,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,781.2094504906182
2767,0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,3464.579043792913
2768,0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1625.2230975910993
2769,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,6660.605165551289
2770,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,944.4261024214807
2771,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,6194.00326899159
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2529.794000197396
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,1062.4400269986563
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3278.3540877989817
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,5286.2843006852245
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,2950.8215623424235
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,1125.1154783523684
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,1517.110677651463
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1517.4900623735598
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,552.1087188249855
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1279.286759401792
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,1000.4934975173179
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,5322.635271735888
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,12532.242725171514
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1330.2321131306117
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,1986.9598312207972
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,11407.117126403744
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,1036.3167946035398
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,7705.067649579946
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3153.659796381614
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5402.315485437916
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,747.9402964707695
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,6629.699474663831
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,8367.55684167485
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1439.112094681655
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,608.3165853440571
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,7639.246994137071
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,1569.4370342686004
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5558.474055440032
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3438.2534562168335
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,6707.649929555546
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,715.282976128258
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,2975.151797284952
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2098.3262626299856
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,3802.6115976167707
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,4994.417647815814
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,3706.3591083551
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,677.3920212706795
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,813.2501812471809
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1498.9386844800044
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,553.5267822157288
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,639.0874325176918
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,1368.3813105858412
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1515.751143737293
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2431.843934217997
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,883.5553452609707
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,1061.2957416410295
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,2964.882466493679
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1550.4273368405986
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,477.0562970902934
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,2688.782661954646
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,634.2073196061688
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,830.4270490856954
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3785.7694077554243
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,5665.405135992497
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3658.047088912021
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,20069.86533853867
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,6033.502317442317
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1071.3736164761724
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,714.5266672803746
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1818.1641406274741
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,2023.3331435665843
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,549.5213221216484
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,8660.234406794987
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,3604.3714358130674
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1360.83274715566
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,766.095442285503
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2254.0289887479926
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,913.9269659645578
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1822.4898800607123
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,13749.608444681833
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2127.5280627720826
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,821.8404445296951
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,1037.2058781008802
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1641.8160770065772
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10448.183088969094
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,604.9941060045103
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,8735.39709828693
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,771.8253284199571
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,503.858002381344
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2444.005282788166
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,4126.088182132546
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,776.7046986233031
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,9184.61767155194
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,2348.4278259566045
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,1029.7125525593979
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,6234.009133275649
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,7955.280618856027
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1709.4947228965545
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,5911.276538171018
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,951.6908792641198
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,8378.638960221673
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,670.1351685099379
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3194.755585255487
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1357.0070580487857
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,6100.491036722946
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,12527.772061837519
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1337.1608751315437
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,672.2585666162668
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1358.9517751893395
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,3653.2137423482955
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4022.0346605866584
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,12832.987364476741
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1484.155766829666
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,4946.742667449844
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3450.508542901262
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1868.6867681812043
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,625.2975903271827
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,2738.591194686123
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3497.322639662593
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,819.8781348378222
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,13641.85817402183
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,3085.466999535086
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,5922.757279454746
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,982.4881540995344
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1076.0352322247418
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,517.5379607465403
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,820.4464761640513
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,1712.485079969112
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9448.233293990925
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2235.22336675632
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2229.7979642104538
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,652.3708385398572
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5564.656111908318
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,1018.6794819421085
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6892.821422482655
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1346.5732754031033
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,3959.2794501206263
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1690.9573856125312
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,540.177560135961
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1181.4568268660773
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,3517.7082610989337
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,4782.161713662957
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,3391.048350136308
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2386.5281084589096
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,745.5476655600877
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,752.1821555670766
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5117.434705718809
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,793.2592134556364
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,3751.0443351282784
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,6999.768938055401
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1580.5953373389473
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,1750.5206243066198
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,419.4952436588715
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,999.6443895480786
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,3880.210744191575
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,2994.631657503899
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,3769.8654574294937
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,805.6996600180834
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,890.8841834329677
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,300.5433006834186
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,657.6493315975248
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,3657.8240574771307
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,2207.3874560119684
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2514.1423230389223
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,4169.5277416975505
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,2435.0046907877795
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,708.2382021561189
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1195.8578683140888
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5065.39185411121
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,3905.1313702764387
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,606.3561990389738
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,835.3355946678796
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2547.6880033625253
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4468.812747965355
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,11630.144368487958
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,4734.782293844627
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,405.52133583824235
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1424.7223010810658
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5490.26061273383
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,914.8560852605534
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,11127.937402512323
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2048.373775583403
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,1400.7498458315645
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,18810.4440623028
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,743.7011133071868
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1220.077793648752
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,346.28428422876186
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,5790.767254175184
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,6111.173589950067
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,9488.21313307651
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,3165.1847817854596
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,8515.455525537567
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3195.235757436548
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,4367.104337463376
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,1163.9781989865369
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,531.5506250838937
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,4701.843012767614
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,581.6958151688406
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,960.9998567701844
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,3115.869306851672
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,575.4819143938586
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,2294.167116603257
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,655.237312284945
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1509.1124470999275
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,2412.7412517673106
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,2796.2367509511973
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,2320.640494348103
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,621.0358069713228
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,2934.6103095820436
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5325.461596262083
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,3755.178894802576
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,353.417600649347
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,8688.984632375317
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2575.252289937588
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1983.2448293233517
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,704.0306165533566
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,3045.232368415342
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,4535.270385566738
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,502.1023788832521
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,19206.869988929662
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,6818.924259846192
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3035.930675307665
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,538.6188677348217
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,4903.229322286997
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,473.11045612129556
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,3894.0814356882515
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3110.048084155511
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,5497.60277594005
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,1931.2961419242974
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,641.6441735288629
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2232.48232572913
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,1777.0669016994657
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,10170.955362028537
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,7395.0552780733115
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,14440.175339341286
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,7290.624500977539
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,3903.68523269833
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,552.7997667402907
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,1091.0163364188177
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,8072.247320344597
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,1245.5554993165533
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,5806.80676959547
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,2287.075093828613
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,731.5145112828719
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,927.7963059588611
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,772.6141191252274
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,1225.9301671346268
3009,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,450.75973277624894
3010,0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,742.155701026031
3011,0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1331.9503995422453
3012,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1341.9122611565501
3013,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,627.4257821584578
3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,4841.3559633086315
3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,2618.920951172386
3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,3647.475248072235
3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,8266.994507908024
3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,868.6970366875345
3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,773.2919965635767
3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,985.7579503157648
3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,12079.516188399386
3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,1006.7256696603795
3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,3313.9798895065965
3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1034.6864854852472
3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,626.3447724938354
3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,3000.7447680958853
3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,699.2222943445722
3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,4351.103223990141
3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,5004.355750917188
3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,10467.783690120506
3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,5851.905150292649
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,1496.2982555634665
3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,2070.4294447148645
3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,2362.173543261159
3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1369.3985594272142
3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,1082.536897858882
3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,1178.8713154759794
3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,12892.942637647302
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,728.8203852576422
3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,4998.541477408112
3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,15378.050472171006
3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,1194.0990530111349
3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,2897.880806193373
3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,4054.1205049531272
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,6961.70717885751
3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,1338.989391092554
3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,3380.3192116422065
3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,1895.078171878682
3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,513.514430681538
3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,884.2625196060136
3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,703.5719610247586
3052,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,967.4725751636606
3053,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,12915.037762036245
3054,0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,3488.8903987191475
3055,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,6057.2367509223905
3056,0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,790.9298143410863
3057,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,14165.944268919757
3058,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,6320.435727549718
3059,1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,4354.804879030906
3060,0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,2694.955731831694
3061,0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,572.2700353651317
3062,1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,4236.587083682725
3063,2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,13045.453580937212
3064,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,664.3098238004025
3065,1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,4352.245141387727
3066,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,10924.380081266949
